GeneID	Tiefora_v_Ngousso	Ban_v_BanS	BanRe_v_BanS	Bak_v_Kisumu	VK7_v_Kisumu	Cameroon_v_Ngousso	Chad_v_Ngousso	Niger_v_Ngousso	Nigeria_v_Ngousso	Agboville_v_Mali	Agboville_v_Ngousso	Dabou_v_Mali	Dabou_v_Ngousso	Tiassale_v_Mali	Tiassale_v_Ngousso	Bouake_gamb_unexp_v_Kisumu	Bouake_colu_unexp_v_Ngousso	BusiaSurvivors_v_Kisumu
AGAP005985	0.0	0.019	0.177	0.603	0.0	0.199	0.074	0.0	0.0	0.991	0.028	0.635	0.024	0.966	0.248	0.339	0.665	0.003
AGAP008348	0.0	0.021	0.0	0.742	0.019	0.502	0.396	0.361	0.0	0.146	0.07	0.012	0.001	0.51	0.434	0.076	0.583	0.0
AGAP005794	0.0	0.0	0.0	0.0	0.0	0.374	0.18	0.012	0.0	0.259	0.535	0.352	0.672	0.201	0.364	0.01	0.648	0.0
AGAP005961	0.0	0.0	0.948	0.889	0.001	0.0	0.956	0.982	0.268	0.234	0.005	0.124	0.003	0.443	0.039	0.222	0.284	0.0
AGAP000057	0.0	0.033	0.192	0.132	0.131	0.048	0.0	0.234	0.956	0.372	0.896	0.634	0.666	0.798	0.462	0.475	0.0	0.0
AGAP009918	0.0	0.0	0.158	0.0	0.0	0.024	0.724	0.0	0.002	0.945		0.236	0.0	0.674	0.055	0.0	0.001	0.0
AGAP028498	0.0	0.0	0.0	0.152	0.981	0.734	0.313	0.949	0.933	0.849	0.948	0.912	0.658	0.421	0.697	0.004	0.627	0.0
AGAP009474	0.0	0.077	0.0	0.835	0.006	0.307	0.394	0.288	0.023	0.432	0.051	0.039	0.001	0.0	0.0	0.001	0.0	0.0
AGAP011378	0.0	0.0	0.635	0.074	0.0	0.083	0.026	0.809	0.758	0.0	0.007	0.0	0.022	0.0	0.0	0.287	0.348	0.0
AGAP005878	0.0	0.0	0.031	0.0	0.0	0.208	0.0	0.0	0.0	0.08	0.304	0.18	0.144	0.087	0.298	0.0	0.0	0.0
AGAP007761	0.0	0.005	0.0	0.0	0.001	0.663	0.032	0.001	0.0	0.974	0.046	0.7	0.003	0.41	0.015	0.032	0.709	0.0
AGAP007479	0.0	0.996	0.793	0.001	0.0	0.221	0.0	0.0	0.0	0.769	0.007	0.386	0.64	0.506	0.209	0.321	0.119	0.037
AGAP008487	0.0	0.0	0.642	0.539	0.066	0.073	0.293	0.0	0.0	0.007	0.011	0.018	0.019	0.331	0.8	0.81	0.99	0.0
AGAP008888	0.0	0.097	0.689	0.018	0.119	0.199	0.532	0.0	0.0	0.668	0.606	0.02	0.014	0.015	0.022	0.206	0.019	0.0
AGAP000966	0.0	0.0	0.0	0.265	0.51	0.796	0.187	0.007	0.001	0.709	0.846	0.818	0.361	0.919	0.54	0.005	0.98	0.0
AGAP010049	0.0	0.012	0.0	0.0	0.634	0.896	0.611	0.613	0.149	0.064	0.926	0.14	0.989	0.115	1.0	0.011	0.823	0.0
AGAP028501	0.0	0.004	0.0	0.0	0.13	0.519	0.523	0.244	0.023	0.76	0.258	0.958	0.128	0.543	0.029	0.133	0.289	0.0
AGAP000833	0.0	0.19	0.0	0.0	0.0	0.094	0.066	0.001	0.0	0.258	0.002	0.037	0.0	0.03	0.0	0.083	0.0	0.0
AGAP001890	0.0	0.003	0.0			0.556	0.034	0.859	0.392	0.845	0.187	0.764	0.149	0.011	0.0	0.0	0.0	0.133
AGAP010834	0.0	0.0	0.014	0.005	0.001	0.773	0.634	0.624	0.706	0.507	0.285	0.396	0.164	0.951	0.793	0.58	0.581	0.032
AGAP010205	0.0	0.043	0.0	0.0	0.032	0.997	0.415	0.006	0.0	0.804	0.598	0.282	0.45	0.197	0.25	0.0	0.011	0.0
AGAP006890	0.0	0.0	0.626	0.0	0.0	0.861	0.316	0.34	0.916	0.025	0.032	0.001	0.002	0.004	0.006	0.334	0.557	0.0
AGAP001674	0.0	0.0	0.0	0.639	0.835	0.562	0.351	0.235	0.005	0.52	0.047	0.557	0.066	0.285	0.04	0.096	0.514	0.0
AGAP001410	0.0	0.021	0.0	0.495	0.078	0.451	0.503	0.026	0.0	0.829	0.284	0.971	0.095	0.825	0.065	0.016	0.419	0.0
AGAP009057	0.0	0.0	0.107	0.009	0.0	0.079	0.924	0.277	0.168	0.771	0.959	0.843	0.938	0.173	0.324	0.335	0.12	0.032
AGAP008363	0.0	0.0	0.313	0.374	0.0	0.002	0.001	0.007	0.0	0.011	0.014	0.128	0.026	0.045	0.063	0.033	0.451	0.0
AGAP006416	0.0	0.002	0.788	0.747	0.001	0.077	0.021	0.236	0.0	0.396	0.018	0.937	0.041	0.958	0.033	0.0	0.014	0.0
AGAP001476	0.0	0.542	0.212	0.0	0.0	0.438	0.87	0.561	0.692	0.363	0.527	0.266	0.364	0.584	0.388	0.799	0.448	0.0
AGAP006590	0.0	0.941	0.0	0.0	0.052	0.913	0.795	0.239	0.018	0.029	0.97	0.09	0.578	0.074	0.822	0.898	0.592	0.01
AGAP002085	0.0	0.124	0.0	0.015	0.093	0.071	0.66	0.0	0.0	0.083	0.001	0.002	0.0	0.003	0.0	0.011	0.3	0.0
AGAP005681	0.0	0.0	0.0	0.0	0.576	0.829	0.775	0.203	0.118	0.255	0.831	0.867	0.13	0.22	0.857	0.018	0.755	0.0
AGAP005918	0.0	0.0	0.957	0.001	0.051	0.013	0.0	0.0	0.0	0.093	0.59	0.046	0.404	0.013	0.162	0.099	0.857	0.075
AGAP009184	0.0	0.382	0.632	0.0	0.246	0.247	0.0	0.0	0.0	0.0	0.038	0.0	0.175	0.241	0.957	0.081	0.63	0.0
AGAP013523	0.0	0.001	0.314	0.288	0.897	0.0	0.0	0.0	0.0		0.957	0.861	0.956	0.505	0.661	0.246	0.0	0.016
AGAP008644	0.0	0.293	0.0	0.0	0.004	0.528	0.97	0.124	0.02	0.125	0.273	0.372	0.619	0.581	0.806	0.684	0.98	0.0
AGAP010601	0.0	0.254	0.0	0.073	0.432	0.19	0.001	0.006	0.021	0.257	0.502	0.124	0.906	0.024	0.411	0.448	0.313	0.035
AGAP005520	0.0	0.392	0.604	0.5	0.0	0.752	0.081	0.534	0.07	0.694	0.002	0.32	0.435	0.833	0.025	0.048	0.0	0.013
AGAP009982	0.0	0.025	0.821	0.0	0.013	0.0	0.0	0.0	0.0	0.683	0.539	0.265	0.176	0.0	0.0	0.364	0.611	0.758
AGAP006366	0.0	0.094	0.0	0.155	0.0	0.032	0.229	0.0	0.0	0.7	0.0	0.846	0.0	0.621	0.006	0.41	0.435	0.0
AGAP006048	0.0	0.0	0.847	0.031	0.283	0.038	0.889	0.987	0.938	0.001	0.007	0.0	0.967	0.0	0.948	0.973	0.368	0.0
AGAP006888	0.0	0.0	0.574	0.049	0.02	0.376	0.388	0.019	0.0	0.933	0.457	0.44	0.892	0.315	0.106	0.014	0.084	0.327
AGAP003604	0.0	0.025	0.0	0.0	0.0	0.885	0.1	0.004	0.0	0.971	0.303	0.641	0.089	0.458	0.079	0.034	0.368	0.112
AGAP006772	0.0	0.908	0.0	0.0	0.97	0.833	0.002	0.013	0.0	0.997	0.191	0.971	0.191	0.463	0.053	0.167	0.776	0.0
AGAP029105	0.0	0.009	0.0	0.114	0.395	0.988	0.002	0.002	0.006	0.992	0.346	0.62	0.133	0.492	0.124	0.001	0.912	0.0
AGAP002564	0.0	0.985	0.0	0.016	0.148	0.001	0.648	0.014	0.001	0.502	0.0	0.961	0.024	0.887	0.155	0.0	0.98	0.117
AGAP000188	0.0	0.0	0.0	0.696	0.134	0.889	0.09	0.0	0.073	0.69	0.0	0.757	0.003			0.0	0.006	0.0
AGAP001546	0.0	0.0	0.0	0.179	0.592	0.0	0.002	0.0	0.0	0.13	0.998	0.469	0.734	0.186	0.011	0.487	0.0	0.0
AGAP008924	0.0	0.772	0.0	0.0	0.002	0.01	0.0	0.05	0.0	0.969	0.009	0.897	0.006	0.364	0.002	0.664	0.414	0.813
AGAP010232	0.0	0.882	0.037	0.0	0.0	0.355	0.118	0.0	0.0	0.721	0.0	0.124	0.302	0.001	0.156	0.244	0.0	0.48
AGAP006645	0.0	0.0	0.007	0.371	0.549	0.834	0.762	0.931	0.697	0.0	0.717	0.053	0.455	0.003	0.908	0.021	0.413	0.0
AGAP003198	0.0	0.155	0.0	0.007	0.154	0.21	0.965	0.385	0.03	0.251	0.514	0.469	0.048	0.37	0.298	0.105	0.273	0.0
AGAP007687	0.0	0.0	0.0	0.0	0.541	0.954	0.003	0.0	0.0	0.332	0.016	0.019	0.0	0.038	0.002	0.147	0.073	0.0
AGAP000848	0.0	0.021	0.0	0.001	0.534	0.609	0.008	0.0	0.0	0.396	0.155	0.153	0.045	0.117	0.036	0.186	0.542	0.0
AGAP007753	0.0	0.001	0.001	0.0	0.084	0.084	0.0	0.0	0.0	0.704	0.003	0.822	0.005	0.169	0.873	0.25	0.005	0.0
AGAP029107	0.0	0.824	0.0	0.0	0.142	0.221	0.483	0.716	0.174	0.417	0.422	0.18	0.166	0.033	0.026	0.21	0.02	0.035
AGAP001478	0.0	0.003	0.0	0.936	0.041	0.349	0.024	0.0	0.0	0.911	0.317	0.943	0.082	0.814	0.53	0.0	0.0	0.0
AGAP013121	0.0	0.0	0.0	0.069	0.034	0.233	0.989	0.839	0.259	0.805	0.238	0.548	0.287	0.855	0.205	0.03	0.979	0.0
AGAP008217	0.0	0.005	0.0	0.0	0.0	0.0	0.276	0.0	0.0	0.006	0.0	0.392	0.011	0.57	0.037	0.001	0.0	0.0
AGAP004725	0.0	0.21	0.0	0.421	0.0	0.065	0.652	0.726	0.512	0.425	0.818	0.79	0.113	0.209	0.012	0.0	0.0	0.001
AGAP002226	0.0	0.089	0.0	0.0	0.951	0.308	0.889	0.667	0.277	0.002	0.967	0.003	0.898	0.004	0.716	0.417	0.762	0.139
AGAP010184	0.0	0.007	0.002	0.127	0.534	0.571	0.446	0.642	0.284	0.0	0.004	0.014	0.033	0.0	0.003	0.368	0.962	0.0
AGAP029185	0.0	0.0	0.0	0.003	0.001	0.054	0.54	0.004	0.001	0.63	0.0	0.705	0.0	0.804	0.007	0.154	0.001	0.045
AGAP006278	0.0	0.004	0.0	0.001	0.053	0.0	0.896	0.0	0.004	0.163	0.019	0.049	0.021	0.249	0.016	0.0	0.684	0.229
AGAP000332	0.0	0.0	0.435	0.205	0.966	0.463	0.0	0.076	0.069	0.118	0.605	0.065	0.667	0.091	0.91	0.861	0.175	0.0
AGAP002399	0.0	0.0	0.028	0.106	0.0	0.059	0.0	0.719	0.896	0.027	0.078	0.083	0.221	0.012	0.037	0.14	0.801	0.0
AGAP009812	0.0	0.026	0.0	0.035	0.718	0.77	0.662	0.402	0.09	0.438	0.518	0.781	0.025	0.92	0.225	0.436	0.804	0.0
AGAP009509	0.0	0.0	0.069	0.099	0.0	0.84	0.76	0.758	0.516	0.03	0.6	0.007	0.121	0.003	0.041	0.541	0.001	0.0
AGAP009595	0.0	0.0	0.0	0.838	0.002	0.573	0.417	0.001	0.0	0.201	0.0	0.897	0.0	0.962	0.0	0.097	0.282	0.0
AGAP010613	0.0	0.025	0.102	0.033	0.188	0.0		0.002		0.235	0.015	0.592	0.026	0.391	0.009	0.309	0.988	0.07
AGAP003289	0.0	0.0	0.989	0.38	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.132	0.005	0.188	0.007	0.05	0.0	0.0
AGAP006958	0.0	0.036	0.0	0.322	0.0	0.161	0.144	0.862	0.972	0.245	0.286	0.1	0.086	0.999	0.773	0.0	0.0	0.851
AGAP009563	0.0	0.275	0.136	0.237	0.0	0.033	0.154	0.0	0.0	0.303	0.459	0.81	0.559	0.447	0.25	0.945	0.0	0.199
AGAP007018	0.0	0.0	0.42	0.003	0.003	0.302	0.644	0.997	0.606	0.0	0.0	0.0	0.001	0.0	0.0	0.034	0.001	0.0
AGAP012252	0.0	0.0	0.204	0.007	0.435	0.967	0.404	0.008	0.518	0.053	0.0	0.004	0.0	0.0	0.0	0.737	0.444	0.0
AGAP000840	0.0	0.045	0.127	0.864	0.657	0.011	0.015	0.0	0.002	0.859	0.222	0.413	0.039	0.35	0.03	0.804	0.571	0.131
AGAP010485	0.0	0.0	0.0	0.005	0.94	0.394	0.007	0.036	0.0	0.726	0.0	0.474	0.0	0.482	0.003	0.016	0.215	0.0
AGAP012609	0.0	0.762	0.034	0.0	0.0	0.013	0.0	0.0	0.0							0.035	0.171	0.244
AGAP013348	0.0	0.15	0.025	0.428	0.0	0.018	0.0	0.0	0.0	0.042	0.204	0.049	0.178	0.888	0.764	0.033	0.772	0.0
AGAP009626	0.0	0.0	0.0	0.005	0.177	0.628	0.066	0.058	0.002	0.536	0.021	0.441	0.013	0.574	0.054	0.0	0.412	0.0
AGAP010456	0.0	0.002	0.0	0.805	0.049	0.92	0.61	0.243	0.029	0.244	0.113	0.384	0.068	0.778	0.021	0.794	0.982	0.0
AGAP003142	0.0	0.932	0.851	0.723	0.159	0.0	0.0	0.0	0.0	0.002	0.01	0.0	0.0	0.001	0.007	0.0	0.0	0.092
AGAP000629	0.0	0.921	0.734	0.834	0.059	0.881	0.465	0.16	0.101	0.155	0.024	0.001	0.0	0.8	0.279	0.336	0.005	0.0
AGAP006022	0.0	0.0	0.581	0.0	0.0	0.066	0.0	0.0	0.0	0.176	0.376	0.82	0.741	0.272	0.478	0.278	0.647	0.0
AGAP012429	0.0	0.327	0.0	0.0	0.08	0.945	0.002	0.019	0.0	0.207	0.003	0.144	0.001	0.117	0.001	0.001	0.7	0.402
AGAP002862	0.0	0.0	0.094	0.161	0.0	0.644	0.866	0.052	0.894	0.0	0.0	0.0	0.0	0.0	0.0	0.506	0.0	0.181
AGAP006526	0.0	0.0	0.415	0.001	0.03	0.221	0.955	0.057	0.015	0.04	0.089	0.01	0.104	0.073	0.312	0.04	0.0	0.782
AGAP004410	0.0	0.011	0.0	0.0	0.004	0.698	0.414	0.101	0.002	0.67	0.037	0.188	0.0	0.156	0.001	0.084	0.01	0.0
AGAP000945	0.0	0.162	0.0	0.027	0.021	0.733	0.702	0.489	0.024	0.031	0.0	0.501	0.015	0.893	0.37	0.052	0.23	0.0
AGAP004518	0.0	0.0	0.0	0.001	0.573	0.937	0.793	0.211	0.059	0.981	0.015	0.534	0.001	0.298	0.002	0.162	0.679	0.0
AGAP007023	0.0	0.028	0.033	0.102	0.621	0.529	0.0	0.0	0.0	0.12	0.001	0.111	0.006	0.038	0.374	0.001	0.028	0.0
AGAP002137	0.0	0.043	0.012	0.895	0.852	0.012	0.217	0.026	0.061	0.322	0.0	0.621	0.013	0.582	0.002	0.028	0.0	0.0
AGAP010182	0.0	0.462	0.672	0.001	0.135	0.017	0.11	0.18	0.018	0.759	0.0	0.561	0.033	0.741	0.0	0.88	0.0	0.672
AGAP005799	0.0	0.0	0.144	0.925	0.31	0.48	0.002	0.003	0.006	0.0	0.135	0.0	0.299	0.0	0.008	0.328	0.22	0.0
AGAP011812	0.0	0.0	0.849	0.732	0.079	0.084	0.001	0.0	0.0	0.155	0.67	0.007	0.045	0.002	0.026	0.017	0.967	0.079
AGAP011250	0.0	0.0	0.0	0.006	0.0	0.989	0.43	0.0	0.0	0.0	0.013	0.0	0.021	0.005	0.012	0.159	0.906	0.0
AGAP002916	0.0	0.002	0.003	0.188	0.083	0.447	0.094	0.179	0.468	0.961	0.458	0.892	0.388	0.97	0.477	0.005	0.456	0.0
AGAP000569	0.0	0.125	0.0	0.038	0.615	0.005	0.634	0.71	0.342	0.965	0.282	0.356	0.028	0.368	0.033	0.25	0.042	0.0
AGAP012404	0.0	0.0	0.001	0.002	0.235	0.374	0.527	0.131	0.179	0.996	0.0	0.955	0.0	0.633	0.008	0.247	0.033	0.0
AGAP003115	0.0	0.402	0.0	0.0	0.028	0.981	0.12	0.048	0.0	0.438	0.0	0.205	0.0	0.403	0.0	0.041	0.627	0.0
AGAP006090	0.0	0.0	0.0	0.053	0.999	0.335	0.326	0.0	0.001	0.165	0.025	0.809	0.0	0.694	0.0	0.678	0.015	0.031
AGAP009136	0.0	0.305	0.0	0.181	0.263	0.175	0.785	0.5	0.048	0.408	0.242	0.338	0.344	0.452	0.347	0.38	0.881	0.0
AGAP000233	0.0	0.167	0.0	0.976	0.009	0.341	0.763	0.498	0.108	0.837	0.435	0.508	0.014	0.462	0.039	0.8	0.395	0.0
AGAP003939	0.0	0.921	0.006	0.001	0.2	0.012	0.104	0.011	0.0	0.933	0.809	0.675	0.482	0.897	0.937	0.258	0.983	0.15
AGAP005251	0.0	0.022	0.0	0.031	0.385	0.773	0.003	0.012	0.0	0.782	0.443	0.421	0.038	0.59	0.086	0.312	0.055	0.0
AGAP009624	0.0	0.024	0.764	0.677	0.0	0.095	0.158	0.408	0.518	0.92	0.435	0.494	0.922	0.389	0.645	0.106	0.0	0.577
AGAP001323	0.0	0.776	0.0	0.001	0.263	0.511	0.278	0.0	0.006	0.741	0.049	0.627	0.053	0.238	0.01	0.515	0.57	0.0
AGAP012394	0.0	0.829	0.0	0.0	0.0	0.0	0.936	0.491	0.223	0.001	0.065	0.072	0.211	0.22	0.524	0.006	0.0	0.003
AGAP011296	0.0	0.003	0.01	0.895	0.063	0.239	0.992	0.024	0.018	0.544	0.002	0.469	0.0	0.081	0.0	0.001	0.0	0.0
AGAP028637	0.0	0.096	0.0	0.0	0.335	0.29	0.235	0.178	0.02	0.486	0.091	0.214	0.025	0.119	0.016	0.014	0.327	0.0
AGAP003603	0.0	0.0	0.0	0.523	0.13	0.478	0.574	0.11	0.013	0.903	0.117	0.377	0.01	0.35	0.034	0.011	0.01	0.0
AGAP005802	0.0	0.0	0.05	0.0	0.0	0.825	0.006	0.616	0.924	0.998	0.973	0.996	0.907	0.805	0.696	0.973	0.218	0.001
AGAP013275	0.0	0.364	0.0	0.0	0.451	0.359	0.677	0.549	0.185	0.409	0.973	0.132	0.498	0.89	0.721	0.571	0.598	0.0
AGAP004094	0.0	0.0	0.088	0.007	0.342	0.934	0.52	0.767	0.941	0.0	0.316	0.0	0.076	0.0	0.065	0.799	0.004	0.0
AGAP000360	0.0	0.013	0.001	0.739	0.553	0.306	0.053	0.21	0.297	0.384	0.655	0.388	0.593	0.005	0.462	0.0	0.019	0.0
AGAP000254	0.0	0.001	0.0	0.966	0.131	0.889	0.916	0.237	0.0	0.958	0.009	0.194	0.182	0.469	0.086	0.97	0.069	0.0
AGAP005219	0.0	0.07	0.0	0.0	0.053	0.831	0.22	0.003	0.001	0.572	0.991	0.761	0.731	0.699	0.861	0.122	0.22	0.104
AGAP002810	0.0	0.0	0.001	0.592	0.807	0.65	0.265	0.513	0.296	0.111	0.008	0.009	0.001	0.015	0.001	0.0	0.016	0.0
AGAP007821	0.0	0.078	0.0	0.0	0.012	0.913	0.007	0.001	0.006	0.913	0.465	0.705	0.129	0.392	0.065	0.0	0.331	0.051
AGAP000711	0.0	0.0	0.0	0.801	0.013	0.386	0.022	0.727	0.886	0.365	0.068	0.888	0.008	0.004	0.0	0.571	0.012	0.0
AGAP028461	0.0	0.0	0.147	0.0	0.0	0.37	0.908	0.381	0.643	0.005	0.007	0.0	0.0	0.002	0.003	0.014	0.183	0.427
AGAP011371	0.0	0.03	0.0	0.0	0.144	0.695	0.376	0.083	0.02	0.0	0.649	0.0	0.692	0.0	0.636	0.0	0.06	0.0
AGAP028511	0.0	0.215	0.045	0.0	0.0	0.405	0.008	0.245	0.308	0.301	0.997	0.687	0.577	0.423	0.836	0.294	0.632	0.137
AGAP005165	0.0	0.001	0.0	0.013	0.129	0.574	0.824	0.206	0.182	0.433	0.359	0.02	0.626	0.456	0.607	0.147	0.13	0.0
AGAP005088	0.0	0.001	0.886	0.315	0.158	0.668	0.795	0.862	0.323	0.042	0.078	0.006	0.008	0.125	0.182	0.205	0.749	0.0
AGAP002819	0.0	0.282	0.0	0.012	0.049	0.991	0.893	0.906	0.518	0.014	0.946	0.217	0.129	0.087	0.349	0.902	0.584	0.0
AGAP005976	0.0	0.694	0.897	0.0	0.005	0.644	0.309	0.077	0.723	0.0	0.0	0.003	0.004	0.0	0.0	0.535	0.562	0.0
AGAP005301	0.0	0.265	0.0	0.0	0.121	0.919	0.004	0.0	0.0	0.92	0.128	0.847	0.055	0.251	0.01	0.14	0.58	0.0
AGAP000834	0.0	0.0	0.002			0.04	0.141	0.0	0.0	0.004	0.0	0.145	0.013	0.648	0.252	0.001	0.0	0.0
AGAP009036	0.0	0.0	0.001	0.768	0.0	0.006	0.438	0.593	0.42	0.0	0.0	0.014	0.085	0.0	0.0	0.407	0.0	0.0
AGAP006097	0.0	0.0	0.667	0.002	0.067	0.126	0.859	0.936	0.07	0.466	0.058	0.647	0.091	0.842	0.219	0.0	0.836	0.651
AGAP006937	0.0	0.0	0.416	0.006	0.004	0.647	0.17	0.823	0.802	0.015	0.778	0.379	0.641	0.051	0.812	0.653	0.486	0.0
AGAP010962	0.0	0.0	0.186	0.589	0.165	0.0	0.0	0.0	0.0	0.598	0.329	0.493	0.257	0.705	0.411	0.0	0.0	0.0
AGAP005803	0.0	0.0	0.025	0.0	0.003	0.793	0.996	0.264	0.031	0.893	0.908	0.666	0.967	0.804	0.986	0.486	0.072	0.466
AGAP010800	0.0	0.0	0.526	0.0	0.823	0.092	0.001	0.111	0.506	0.309	0.077	0.986	0.006	0.402	0.0	0.293	0.025	0.0
AGAP006644	0.0	0.0	0.674	0.004	0.0	0.167	0.236	0.707	0.924	0.035	0.056	0.052	0.211	0.005	0.981	0.093	0.0	0.028
AGAP028095	0.0	0.105	0.448	0.0	0.027	0.083	0.463	0.0	0.0	0.879	0.0	0.425	0.0	0.093	0.0	0.172	0.0	0.074
AGAP000206	0.0	0.0	0.21	0.066	0.013	0.969	0.241	0.951	1.0	0.262	0.369	0.305	0.376	0.57	0.665	0.0	0.0	0.373
AGAP012251	0.0	0.741	0.004	0.002	0.0	0.766	0.0	0.0	0.0	0.0	0.004	0.084	0.042	0.809	0.498	0.019	0.0	0.0
AGAP009275	0.0	0.368	0.0	0.517	0.0	0.484	0.144	0.422	0.196	0.951	0.496	0.344	0.055	0.301	0.073	0.0	0.01	0.909
AGAP004674	0.0	0.007	0.041	0.597	0.226	0.158	0.0	0.0	0.0	0.938	0.503	0.812	0.239	0.819	0.304	0.06	0.537	0.054
AGAP003449	0.0	0.0	0.04	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.406	0.739	0.0
AGAP001743	0.0	0.014	0.201	0.0	0.0	0.742	0.081	0.541	0.508	0.615	0.075	0.253	0.012	0.056	0.001	0.973	0.201	0.0
AGAP002152	0.0	0.087	0.0	0.484	0.023	0.556	0.686	0.379	0.134	0.041	0.413	0.166	0.739	0.015	0.101	0.546	0.672	0.0
AGAP004726	0.0	0.005	0.0	0.921	0.006	0.962	0.295	0.11	0.009	0.857	0.183	0.887	0.404	0.376	0.081	0.844	0.143	0.0
AGAP005795	0.0	0.0	0.005	0.0	0.042	0.512	0.808	0.334	0.462	0.831	0.167	0.863	0.151	0.781	0.119	0.073	0.004	0.118
AGAP007133	0.0	0.008	0.004	0.685	0.89	0.895	0.99	0.276	0.012	0.117	0.979	0.122	0.971	0.04	0.864	0.134	0.393	0.0
AGAP005888	0.0	0.075	0.185	0.592	0.149	0.386	0.0	0.0	0.0	0.463	0.424	0.466	0.479	0.589	0.705	0.751	0.929	0.0
AGAP002323	0.0	0.648	0.115	0.0	0.0	0.0	0.804	0.001	0.623	0.006	0.181	0.546	0.996	0.004	0.079	0.072	0.0	0.103
AGAP005971	0.0	0.184	0.585	0.896	0.095	0.0	0.003	0.026	0.0	0.001	0.0	0.09	0.0	0.103	0.0	0.191	0.0	0.0
AGAP009245	0.0	0.002	0.0	0.357	0.406	0.626	0.187	0.088	0.0	0.872	0.316	0.655	0.14	0.733	0.267	0.0	0.075	0.0
AGAP007237	0.0	0.032	0.0	0.0	0.0	0.587	0.129	0.365	0.002	0.086	0.023	0.313	0.07	0.49	0.124	0.426	0.76	0.337
AGAP001935	0.0	0.0	0.0	0.127	0.252	0.358	0.746	0.713	0.333	0.19	0.814	0.483	0.71	0.48	0.888	0.016	0.4	0.001
AGAP000061	0.0	0.031	0.0	0.013	0.824	0.771	0.014	0.177	0.006	0.762	0.097	0.697	0.096	0.238	0.011	0.498	0.833	0.0
AGAP000300	0.0	0.0	0.085	0.0	0.239	0.104	0.0	0.7	0.971	0.008	0.623	0.058	0.735	0.0	0.009	0.326	0.105	0.011
AGAP011477	0.0	0.0	0.668	0.0	0.139	0.0	0.304	0.028	0.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.118
AGAP008919	0.0	0.031	0.0	0.079	0.745	0.186	0.899	0.493	0.044	0.168	0.458	0.928	0.046	0.542	0.141	0.18	0.775	0.0
AGAP010328	0.0	0.277	0.53	0.002	0.444	0.103	0.026	0.081	0.943	0.002		0.0	0.762	0.0	0.728	0.0	0.0	0.557
AGAP005813	0.0	0.0	0.196	0.418	0.488	0.73	0.365	0.027	0.015	0.123	0.0	0.4	0.017	0.035	0.0	0.0	0.0	0.002
AGAP004880	0.0		0.432	0.237	0.0	0.0	0.0	0.0	0.0	0.585		0.0	0.017	0.646	0.045	0.001	0.0	0.184
AGAP011694	0.0	0.0	0.168	0.787	0.0	0.303	0.524	0.134	0.012	0.892	0.0	0.963	0.0	0.919	0.0	0.032	0.974	0.0
AGAP003239	0.0	0.934	0.001	0.936	0.824	0.0	0.009	0.0	0.0	0.024	0.799	0.024	0.936	0.026	0.813	0.455	0.988	0.027
AGAP006149	0.0	0.0	0.569	0.015	0.028	0.467	0.008	0.0	0.005	0.021	0.027	0.0	0.0			0.001	0.317	0.0
AGAP000940	0.0	0.023	0.0	0.0	0.002	0.459	0.056	0.052	0.001	0.888	0.52	0.693	0.371	0.32	0.146	0.314	0.296	0.0
AGAP005244	0.0	0.17	0.001	0.064	0.092	0.432	0.327	0.572	0.372	0.005	0.009	0.005	0.003	0.023	0.013	0.681	0.887	0.001
AGAP004902	0.0	0.352	0.0	0.0	0.001	0.447	0.98	0.497	0.169	0.112	0.729	0.328	0.845	0.209	0.905	0.777	0.912	0.553
AGAP006543	0.0	0.003	0.032	0.0	0.017	0.051	0.231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.937	0.0	0.0
AGAP000038	0.0	0.005	0.0	0.0	0.157	0.804	0.003	0.0	0.0	0.988	0.985	0.878	0.892	0.609	0.595	0.005	0.176	0.0
AGAP003509	0.0	0.001	0.0	0.0	0.473	0.156	0.403	0.002	0.0	0.993	0.002	0.615	0.221	0.34	0.006	0.984	0.723	0.0
AGAP006280	0.0	0.039	0.598	0.146	0.002	0.125	0.252	0.088	0.019	0.175	0.326	0.243	0.276	0.007	0.03	0.17	0.509	0.0
AGAP009028	0.0	0.02	0.0	0.004	0.359	0.93	0.562	0.479	0.009	0.097	0.628	0.159	0.77	0.006	0.181	0.003	0.29	0.0
AGAP012304	0.0	0.0	0.0	0.376	0.818	0.869	0.269	0.455	0.422	0.424	0.066	0.044	0.003	0.0	0.0	0.0	0.003	0.0
AGAP006990	0.0	0.0	0.452	0.242	0.0	0.919	0.5	0.895	0.449	0.096	0.0	0.32	0.001	0.241	0.002	0.874	0.87	0.0
AGAP002748	0.0	0.07	0.0	0.801	0.923	0.274	0.138	0.945	0.68	0.035	0.708	0.034	0.687	0.003	0.244	0.001	0.154	0.001
AGAP007711	0.0	0.583	0.082	0.395	0.016	0.054	0.0	0.0	0.0	0.033	0.118	0.386	0.714	0.349	0.654	0.0	0.751	0.0
AGAP005964	0.0	0.0	0.007	0.0	0.0	0.716	0.255	0.629	0.718	0.0	0.14	0.001	0.136	0.001	0.136	0.343	0.755	0.0
