GeneID	Cam_fun_v_Fang	Fumoz_v_Fang	Ghana_fun_v_Fang	Malawi_fun_v_Fang	Uganda_fun_v_Fang
AFUN020263	-0.97	-0.86	-0.79	-0.73	-0.5
AFUN001465	0.91	1.38	0.97	0.83	0.92
AFUN002664	-0.84	-0.73	-0.79	-0.38	-0.86
AFUN007349	0.5	0.83	0.42	0.57	0.51
AFUN020215	-0.46	-0.76	-0.57	-0.69	-0.56
AFUN005196	-0.76	-1.04	-0.67	-0.75	-0.6
AFUN008482	0.44	0.34	0.23	0.36	0.41
AFUN008393	-2.15	-1.43	-1.44	-0.8	-1.93
AFUN019888	-0.84	-0.65	-0.64	-0.54	-0.3
AFUN007217	0.41	0.4	0.29	0.39	0.28
AFUN010580	0.34	0.43	0.4	0.47	0.47
AFUN015751	0.37	0.19	0.42	0.36	0.48
AFUN007386	-0.7	-0.49	-0.73	-0.59	-0.61
AFUN006305	0.41	0.4	0.5	0.5	0.62
AFUN002251	0.63	0.1	0.53	0.66	0.52
AFUN002780	0.86	0.78	0.23	0.39	0.16
AFUN000878	-1.83	-1.73	-1.65	-1.07	-1.62
AFUN009332	0.35	0.41	0.46	0.46	0.4
AFUN014814	0.81	0.95	0.67	0.85	0.55
AFUN020858	-0.75	-0.49	-0.44	-0.37	-0.64
AFUN009646	0.41	0.66	0.53	0.62	0.8
AFUN017697	-3.85	-5.1	-1.07	-1.7	-0.5
AFUN006372	0.45	0.62	0.5	0.57	0.61
AFUN019401	1.36	1.17	1.16	1.62	1.1
AFUN016385	-0.82	-0.96	-0.49	-0.65	-0.68
AFUN020511	-0.41	-0.11	-0.35	-0.32	-0.17
AFUN020423	-0.78	-0.4	-0.56	-0.26	-0.49
AFUN021022	-0.61	-0.72	-0.24	-0.57	-0.7
AFUN003316	0.36	0.29	0.32	0.31	0.2
AFUN002373	0.4	0.3	0.21	0.1	0.31
AFUN018714	-0.67	-0.34	-0.42	0.18	-0.25
AFUN006113	-0.36	0.13	-0.62	-0.31	-0.39
AFUN021769	0.41	0.22	0.22	0.35	0.37
AFUN020399	-0.79	-0.69	-0.55	-0.63	-0.41
AFUN006696	0.4	0.26	0.24	0.21	0.25
AFUN001247	0.51	0.42	0.2	0.44	0.37
AFUN005576	-0.79	-0.65	-0.74	-0.64	-0.68
AFUN006248	0.37	0.63	0.3	0.16	0.54
AFUN003628	0.59	0.73	0.6	0.76	0.61
AFUN020419	0.35	0.43	0.38	0.44	0.34
AFUN011463	0.58	0.29	0.6	0.31	0.48
AFUN021759	0.51	0.21	0.29	0.2	0.34
AFUN002639	0.33	0.24	0.19	0.2	0.24
AFUN020957	0.51	1.93	0.73	0.17	0.94
AFUN020426	-0.62	-0.45	-0.5	-0.44	-0.29
AFUN016019	1.25	0.44	1.12	1.96	1.45
AFUN002435	0.48	0.41	0.64	0.55	0.49
AFUN000775	-1.19	-0.89	-0.95	-0.71	-0.83
AFUN015936	1.45	2.87	0.25	0.28	-0.19
AFUN008757	-1.09	-2.46	-0.68	-0.29	-0.65
AFUN020540	-0.8	-0.72	-0.87	-0.57	-0.7
AFUN000624	0.33	0.17	0.08	0.14	0.15
AFUN017399	-3.01	-5.02	-1.05	-2.46	-1.61
AFUN020932	0.81	1.32	0.69	1.13	0.86
AFUN014066	-1.27	-1.38	-0.83	-1.47	-1.18
AFUN019279	-0.65	-0.74	-0.98	-0.42	-0.99
AFUN005127	0.52	0.24	0.59	0.55	0.57
AFUN000217	0.3	0.3	0.22	0.18	0.32
AFUN000058	-0.33	-0.32	-0.54	-0.38	-0.59
AFUN008239	0.93	1.1	1.12	1.47	0.75
AFUN006187	0.67	0.32	0.47	0.62	0.56
AFUN008255	-2.5	-0.62	-1.18	-0.64	-1.83
AFUN017487	-3.12	-4.5	-0.47	-1.44	-1.25
AFUN004990	0.55	0.85	0.69	0.63	0.73
AFUN006505	-0.83	-0.37	-0.04	-0.05	-0.36
AFUN001932	-0.89	-0.68	-0.5	-0.65	-0.3
AFUN021592	-1.44	1.12	-0.22	0.21	-0.92
AFUN007890	-0.6	-0.4	-0.45	-0.44	-0.38
AFUN004075	0.44	0.31	0.34	0.34	0.4
AFUN022045	-0.38	-0.26	-0.28	-0.36	-0.26
AFUN016146	-2.73	-2.01	-1.12	-1.16	-1.71
AFUN019415	-0.96	-1.0	-0.93	-0.74	-0.76
AFUN008948	-0.48	-0.59	-0.64	-0.72	-0.79
AFUN007640	-0.5	-0.25	-0.3	-0.38	-0.36
AFUN002504	0.3	0.09	0.28	0.34	0.45
AFUN022047	-0.55	-1.0	-0.54	-0.55	-0.48
AFUN006809	-0.88	-0.66	-1.06	-0.82	-0.83
AFUN019168	1.32	0.76	0.77	1.15	0.88
AFUN020524	-0.65	-0.47	-0.5	-0.72	-0.94
AFUN010536	0.75	0.55	0.88	0.84	0.62
AFUN010768	0.47	0.36	0.46	0.6	0.43
AFUN003959	-2.43	-0.57	-1.4	-1.05	-2.02
AFUN021988	0.37	0.38	0.26	0.21	0.36
AFUN007100	0.3	0.55	0.03	0.18	0.06
AFUN018801	1.1	1.19	1.1	0.79	1.02
AFUN003595	-0.5	-0.44	-0.66	-0.48	-0.49
AFUN017342	-3.83	-6.96	-1.78	-2.86	-2.56
AFUN011768	0.36	0.28	0.27	0.11	0.29
AFUN017566	-2.98	-4.33	0.34	-1.36	-0.68
AFUN008185	0.46	0.33	0.31	0.33	0.37
AFUN000746	-1.09	-0.72	-1.0	-0.96	-1.17
AFUN018733	0.7	1.25	0.69	1.21	0.66
AFUN005652	-0.53	-0.55	-0.48	-0.54	-0.35
AFUN020546	-0.7	-0.51	-0.45	-0.42	-0.31
AFUN020675	-0.75	-0.38	-0.4	-0.58	-0.4
AFUN018958	-0.71	0.85	-0.71	-0.48	-0.89
AFUN008306	0.34	0.2	0.27	0.11	0.13
AFUN016103	-1.89	-0.78	-1.01	0.22	-1.33
AFUN020577	-0.3	-0.2	-0.2	-0.22	-0.11
AFUN019780	-0.74	-0.69	-0.68	-0.62	-0.43
AFUN008538	-0.67	-0.01	-0.3	-0.36	0.0
AFUN020409	-0.62	-0.47	-0.42	-0.55	-0.33
AFUN009126	-0.81	-0.39	-0.67	-0.89	-0.65
AFUN021504	0.31	0.33	-0.05	0.06	0.12
AFUN019084	-0.56	-0.41	-0.58	-0.67	-0.51
AFUN022282	-0.88	-0.73	-0.73	-0.87	-0.85
AFUN020080	0.42	0.33	0.14	0.26	0.29
AFUN003835	0.64	0.47	0.49	0.42	0.25
AFUN020691	0.37	0.4	0.21	0.34	0.44
AFUN018805	-1.33	0.21	-1.09	-1.07	-0.91
AFUN014389	0.56	0.5	0.54	0.64	0.88
AFUN007604	0.48	0.38	0.27	0.13	-0.1
AFUN003744	0.31	0.27	0.29	0.09	0.18
AFUN018769	-0.71	-0.88	-0.25	-0.52	-0.92
AFUN011301	0.66	1.69	0.04	0.83	0.56
AFUN004704	2.38	1.89	1.26	1.64	1.48
AFUN020212	-0.61	-0.45	-0.48	-0.5	-0.6
AFUN011546	-0.68	-0.91	-0.56	-0.73	-0.35
AFUN007606	-0.93	-0.9	-0.67	-1.01	-0.76
AFUN019433	-1.06	0.07	-1.02	-1.5	-1.09
AFUN018725	0.48	0.27	0.44	0.27	0.12
AFUN019565	0.36	0.25	0.38	0.46	0.36
AFUN007441	-0.97	-0.53	-0.63	-0.75	-0.95
AFUN001438	0.53	0.51	0.34	0.5	0.56
AFUN008904	0.44	0.28	0.17	0.04	0.2
AFUN001560	1.26	1.27	1.34	1.57	1.23
AFUN020261	-0.77	-0.62	-0.38	-0.37	-0.25
AFUN006052	0.32	0.17	0.14	0.28	0.13
AFUN019830	0.25	0.2	0.11	0.2	0.03
AFUN005846	-0.38	-0.55	-0.32	-0.45	-0.11
AFUN020225	-0.59	-0.54	-0.43	-0.61	-0.49
AFUN003954	0.62	0.33	0.77	0.8	0.65
AFUN011292	-0.7	-0.87	-1.0	-1.04	-0.98
AFUN003343	-0.35	-0.04	-0.4	-0.37	-0.28
AFUN010019	-0.57	-0.62	-0.01	-0.03	-0.02
AFUN002414	-1.1	-0.79	-0.96	-0.96	-0.96
AFUN016457	1.13	0.2	0.92	0.19	0.01
AFUN016318	0.32	0.42	0.07	0.27	0.01
AFUN004992	-0.77	-0.59	-0.77	-0.86	-0.71
AFUN010589	-0.97	-0.65	-0.6	-0.63	-0.41
AFUN010485	-0.44	-0.42	-0.35	-0.42	-0.45
AFUN020167	0.41	0.17	0.43	0.16	0.42
AFUN001601	-0.59	-0.34	-0.23	-0.37	-0.3
AFUN000613	-0.62	-0.37	-0.25	-0.31	-0.51
AFUN020454	-0.47	-0.01	-0.32	-0.45	-0.44
AFUN009622	-0.35	-0.36	-0.42	-0.48	-0.46
AFUN002804	0.31	0.5	0.24	0.23	0.35
AFUN019825	-0.53	-0.63	-0.18	-0.52	-0.46
AFUN020678	-0.7	-0.35	-1.04	-0.35	-1.11
AFUN017257	5.12	5.11	7.55	4.51	6.03
AFUN007321	0.49	0.47	0.25	0.45	0.4
AFUN020247	-0.69	-0.24	-0.39	0.12	-0.37
AFUN017408	3.49	1.18	4.08	4.36	5.9
AFUN007200	0.43	0.26	-0.03	0.03	-0.13
AFUN002933	0.72	0.15	0.36	0.26	0.21
AFUN010421	0.21	0.15	0.06	0.02	0.13
AFUN006053	-0.85	-0.81	-0.55	-0.61	-0.38
AFUN011339	-0.63	-0.58	-0.61	-0.64	-0.57
AFUN008602	0.93	0.7	0.7	0.87	0.67
AFUN004996	0.51	0.19	0.45	0.09	0.36
AFUN020827	-0.5	-0.03	-0.18	-0.23	0.01
AFUN022004	0.95	0.59	0.66	1.08	0.86
AFUN009854	1.71	1.91	2.31	2.5	1.78
AFUN014684	-1.09	-1.25	-1.61	-1.72	-1.79
AFUN020355	-0.81	-0.41	-0.62	-0.51	-0.35
AFUN015869	0.53	0.09	0.19	0.24	0.12
AFUN019362	-0.49	-0.96	-0.2	-0.12	-0.3
AFUN020313	-0.67	-0.46	-0.54	-0.49	-0.46
AFUN011195	2.84	3.16	4.08	2.32	3.71
AFUN010838	-0.53	-0.49	-0.31	-0.28	-0.34
AFUN020281	-0.31	-0.41	-0.26	-0.43	-0.25
AFUN022040	0.35	0.25	0.46	0.44	0.47
AFUN008982	1.25	1.12	1.34	1.23	0.91
AFUN004905	0.3	0.01	0.14	0.04	0.21
AFUN020158	-0.38	-0.37	-0.39	-0.43	-0.36
AFUN010092	-0.64	-0.03	-0.56	-0.52	-0.37
AFUN004539	0.37	0.07	0.21	0.33	0.17
AFUN010514	-0.46	-0.56	0.04	0.4	0.24
AFUN011676	0.5	0.57	0.13	0.38	0.26
AFUN018871	-1.3	-0.14	-0.48	0.17	-1.15
AFUN001269	-0.7	-0.61	-0.99	-0.66	-0.76
AFUN008558	0.34	0.64	0.29	0.32	0.34
AFUN020282	-0.81	-0.53	-0.31	-0.47	-0.49
AFUN003375	-0.3	-0.27	-0.51	-0.52	-0.67
AFUN003777	-1.46	-1.15	-0.64	-0.83	-0.91
AFUN001649	0.37	0.23	0.17	0.23	0.17
AFUN007895	0.25	0.35	0.34	0.39	0.47
AFUN003538	0.37	0.59	0.5	0.36	0.72
AFUN016035	-0.84	-0.68	-0.73	-0.78	-0.63
AFUN004594	0.73	0.82	0.95	0.97	0.95
AFUN020192	-0.56	-0.45	-0.67	-0.62	-0.59
AFUN006737	1.18	0.98	1.41	0.96	1.28
AFUN002591	1.07	-1.94	1.02	0.64	1.15
AFUN003643	1.13	1.18	1.39	1.08	0.95
AFUN010089	-0.53	-0.62	-0.58	-0.62	-0.7
AFUN007433	0.55	-0.22	0.19	0.04	0.31
AFUN004241	4.88	4.66	5.22	6.27	5.16
AFUN005570	-0.36	-0.19	-0.39	-0.45	-0.49
AFUN010978	-0.49	-0.59	-0.65	-0.58	-0.65
AFUN009598	-0.39	-0.1	-0.42	-0.44	-0.33
AFUN005405	0.66	1.04	0.35	1.04	0.56
AFUN019108	1.39	1.19	1.39	1.23	0.61
AFUN003150	-0.48	-0.41	-0.57	-0.46	-0.48
AFUN016586	0.4	0.69	0.55	0.55	0.64
AFUN017778	-3.27	-2.94	0.02	-1.81	-1.52
AFUN004475	-0.39	-0.69	-0.16	-0.32	-0.22
AFUN021854	-0.58	-0.74	-0.66	-0.56	-0.73
AFUN002307	1.09	0.75	0.94	1.24	1.17
AFUN011345	-0.68	-0.41	-0.38	-0.74	-0.68
AFUN004584	-0.31	-0.14	-0.19	-0.12	-0.07
AFUN006267	4.71	4.88	5.48	5.75	5.06
AFUN019747	1.79	1.03	3.42	2.06	2.11
AFUN008612	-0.4	-0.18	-0.38	-0.37	-0.15
AFUN004782	-0.41	-0.22	-0.47	-0.38	-0.45
AFUN005901	-1.77	-1.29	-0.46	-0.39	-0.98
AFUN009005	0.89	-0.63	0.09	0.18	0.14
AFUN005950	-0.62	-0.59	-0.95	-0.81	-1.05
AFUN021239	1.56	3.01	1.21	1.75	0.98
AFUN008895	0.29	0.5	0.21	0.27	0.35
AFUN019098	1.51	1.35	1.56	1.16	1.42
AFUN009822	0.56	0.23	0.48	0.73	0.42
AFUN021729	-0.65	-0.44	-0.39	-0.16	-0.42
AFUN021598	0.64	0.57	0.77	0.75	0.68
AFUN019376	1.12	1.5	1.28	1.27	1.25
AFUN002240	0.64	0.18	0.5	0.71	0.8
AFUN005116	0.48	0.28	0.27	0.4	0.29
AFUN001886	-0.73	-0.76	-0.53	-0.76	-0.71
AFUN020999	-0.4	-0.18	-0.63	-0.51	-0.74
AFUN010945	-0.71	-0.63	-0.97	-0.83	-1.09
AFUN020141	-0.29	-0.22	-0.21	-0.33	-0.2
AFUN009136	0.42	0.2	0.5	0.51	0.48
AFUN005488	-0.41	-0.23	-0.38	-0.37	-0.28
AFUN016071	-1.05	-0.59	-0.44	-0.76	-0.77
AFUN006817	0.35	0.26	0.34	0.19	0.34
AFUN022299	0.33	1.19	0.4	0.79	0.31
AFUN019339	2.81	2.85	2.82	1.59	1.72
AFUN009107	0.39	0.52	0.38	0.42	0.53
AFUN008479	-0.54	-0.29	-0.53	-0.45	-0.61
AFUN002506	-1.13	1.37	-0.78	-1.45	-1.65
AFUN002868	0.45	0.07	0.56	0.52	0.68
AFUN021458	-0.65	-0.95	-0.45	-0.62	-0.54
AFUN008939	-0.5	-0.18	-0.06	-0.25	0.05
AFUN009017	-0.84	-0.44	-0.76	-0.9	-0.77
AFUN006033	0.33	0.53	0.23	0.12	0.32
AFUN022097	0.91	0.9	0.73	0.69	0.7
AFUN005519	0.46	0.32	0.32	0.33	0.43
AFUN001951	0.75	0.74	0.62	0.66	0.69
AFUN018633	-1.47	-1.58	-1.71	-1.04	-2.13
AFUN006624	0.29	0.23	0.23	0.27	0.34
AFUN001659	0.47	0.22	0.23	0.25	0.33
AFUN006047	-0.59	-0.13	-0.86	-0.68	-0.73
AFUN001822	0.62	-1.51	0.34	0.0	0.44
AFUN005201	0.68	0.89	0.77	0.84	0.75
AFUN005922	-1.07	-0.71	-0.25	-0.55	-0.68
AFUN003413	1.03	1.03	0.79	1.32	0.97
AFUN003341	-0.26	-0.11	-0.29	-0.26	-0.28
AFUN004428	0.4	0.63	0.5	0.45	0.66
AFUN022053	0.53	0.22	0.42	0.29	0.39
AFUN005791	-0.94	-0.72	-0.73	-0.89	-1.03
AFUN019584	1.6	1.17	1.56	2.15	1.33
AFUN007143	0.58	0.79	0.3	-0.06	0.15
AFUN003558	0.42	0.22	0.28	0.18	0.25
AFUN002401	0.71	0.24	0.52	0.59	0.53
AFUN017728	-5.56	-7.25	-4.2	-5.58	-5.55
AFUN019824	-0.7	-0.66	-0.69	-0.59	-0.47
AFUN009271	1.62	1.29	1.22	1.62	0.96
AFUN020118	-0.82	-0.61	-0.55	-0.5	-0.3
AFUN004295	0.67	0.72	0.4	0.64	0.37
AFUN008064	-0.45	0.04	-0.2	-0.32	-0.18
AFUN021252	0.51	0.87	0.69	0.91	0.93
AFUN005524	-0.26	-0.24	-0.29	-0.24	-0.24
AFUN003387	-0.52	-0.49	-0.61	-0.55	-0.55
AFUN021569	0.32	0.44	0.34	0.4	0.38
AFUN019694	-1.92	-0.83	-2.06	-0.15	-2.48
AFUN008437	0.37	0.33	0.23	0.28	0.21
AFUN004157	-0.92	-0.51	-0.49	-0.4	-0.3
AFUN001056	0.4	0.59	0.43	0.64	0.39
AFUN009303	-0.44	-0.44	-0.5	-0.34	-0.37
AFUN021855	0.53	0.62	0.24	0.05	0.17
AFUN006177	1.25	2.02	1.52	1.48	1.1
AFUN009589	0.54	0.23	0.8	0.38	0.76
AFUN005726	0.68	0.41	0.58	0.53	0.68
AFUN019106	2.96	2.01	3.3	2.76	2.95
AFUN000676	-0.45	-0.13	0.0	0.01	0.09
AFUN020439	-0.41	-0.1	-0.2	-0.27	-0.22
AFUN000621	0.37	0.02	-0.17	-0.01	-0.16
AFUN007253	-0.65	-0.41	-1.17	-1.2	-1.34
AFUN003403	0.66	0.69	0.53	0.82	0.31
AFUN018632	-2.01	-0.06	-1.51	-0.92	-1.96
AFUN020516	-0.55	-0.29	-0.1	-0.3	-0.23
AFUN019682	1.43	2.37	1.49	1.11	1.82
AFUN019488	1.2	1.47	1.44	1.31	1.29
AFUN001958	-0.76	-0.22	-0.99	-0.84	-0.96
AFUN019058	1.87	0.79	1.72	1.99	1.73
AFUN006724	0.82	-0.67	1.0	1.2	1.11
AFUN007560	0.56	0.58	0.22	0.29	0.27
AFUN010407	-1.79	-1.14	-0.66	-0.17	-1.19
AFUN017691	-2.63	-2.71	-0.84	-1.84	-1.14
AFUN021484	-0.75	-0.76	-0.77	-0.72	-0.54
AFUN009012	1.03	0.87	1.04	1.09	0.98
AFUN020032	0.49	0.29	0.19	0.22	0.31
AFUN021889	-0.9	-1.18	0.22	-1.02	-0.52
AFUN022077	0.93	0.99	1.2	0.97	0.84
AFUN010200	-0.54	-0.18	-0.16	-0.16	-0.19
AFUN007821	0.29	0.45	0.13	0.17	0.16
AFUN020217	-0.59	-0.38	-0.69	-0.02	-0.68
AFUN007375	-0.58	-0.54	-0.36	-0.73	-0.22
AFUN006478	0.53	0.37	0.4	0.69	0.51
AFUN006933	-0.84	-0.38	-0.49	-0.98	-1.06
AFUN005141	0.74	0.74	0.33	0.38	0.34
AFUN011204	-0.69	0.78	-0.82	-1.04	-0.88
AFUN019087	-1.18	-0.71	-1.52	-1.63	-1.24
AFUN017669	-3.13	-4.48	0.33	-3.21	-1.24
AFUN011300	0.81	1.28	0.15	1.03	0.58
AFUN010841	-0.96	-0.55	-0.46	-0.41	-0.48
AFUN021169	0.85	1.54	0.62	0.28	0.64
AFUN003786	0.43	0.45	0.53	0.59	0.66
AFUN000616	-0.81	-0.36	-0.27	-0.19	-0.47
AFUN019189	0.61	0.33	1.04	0.53	0.69
AFUN009360	0.53	0.49	0.32	0.01	0.33
AFUN020784	-0.45	-0.25	-0.56	-0.38	-0.5
AFUN006656	0.52	1.07	0.56	0.67	0.69
AFUN005418	0.41	0.44	0.21	0.21	0.37
AFUN004753	0.54	1.07	0.64	0.58	0.65
AFUN019519	0.66	-0.09	0.31	-0.07	0.31
AFUN006886	0.64	0.58	0.49	0.56	0.53
AFUN019735	-3.16	-3.72	-3.23	-2.51	-3.91
AFUN010538	-1.15	-1.05	-0.68	-0.81	-1.0
AFUN011076	0.63	0.56	0.47	-0.01	0.32
AFUN020431	0.65	0.81	0.66	0.71	0.91
AFUN016644	-0.8	-0.68	-0.72	-0.64	-0.41
AFUN020666	-1.18	-1.35	-1.5	-1.29	-1.4
AFUN009954	0.52	0.18	0.1	0.14	0.1
AFUN002962	0.47	0.52	0.34	0.37	0.38
AFUN008131	-0.85	-0.9	-0.67	-0.69	-0.67
AFUN000688	-0.5	-0.55	-0.47	-0.45	-0.66
AFUN003344	0.36	0.54	0.21	0.37	0.37
AFUN015819	-0.55	-0.49	-0.78	-0.86	-0.94
AFUN006799	-0.45	-0.22	-0.76	-0.03	-0.53
AFUN006443	-1.09	-0.35	-0.27	-0.4	-0.67
AFUN004614	-0.71	-0.83	-0.85	-0.77	-1.15
AFUN020978	-0.51	-0.01	-0.15	-0.28	-0.26
AFUN019595	-1.38	0.17	-0.68	-0.14	-1.14
AFUN008304	-0.96	-1.3	-1.27	-1.41	-0.87
AFUN010545	-0.46	-0.19	-0.63	-0.57	-0.66
AFUN006898	-1.38	-0.61	-0.92	-0.46	-1.0
AFUN009158	0.42	0.19	0.29	0.4	0.32
AFUN006636	0.67	0.33	0.64	0.99	0.64
AFUN005486	-0.64	-0.36	-0.53	-0.46	-0.43
AFUN009054	-0.63	-0.52	-0.47	-0.47	-0.58
AFUN000474	1.05	0.78	1.16	1.82	1.08
AFUN011206	-0.46	-2.4	-0.46	-0.16	-0.09
AFUN019205	-0.55	-0.12	-0.32	-0.35	-0.44
AFUN003024	0.65	0.55	0.43	0.58	0.47
AFUN003135	0.9	0.25	0.57	0.6	0.54
AFUN006850	-1.27	-1.08	-1.73	-1.76	-2.3
AFUN018629	-0.95	-0.97	-1.08	-0.86	-1.14
AFUN008468	-0.45	-0.09	-0.38	-0.3	-0.24
AFUN008934	-0.4	-0.68	-0.85	-0.68	-0.66
AFUN018902	1.17	0.76	1.13	1.22	0.77
AFUN021463	0.72	0.29	0.4	0.48	0.33
AFUN008601	0.44	0.1	-0.04	0.24	-0.03
AFUN002720	0.63	0.46	0.47	0.19	0.25
AFUN011412	-0.61	-0.51	-0.41	-0.06	-0.59
AFUN020487	-0.8	-0.65	-0.82	-0.74	-0.54
AFUN003740	-0.37	-0.3	-0.39	-0.58	-0.4
AFUN007592	-0.74	-0.5	-0.35	-0.4	-0.12
AFUN010625	-0.75	-0.23	-0.85	-0.49	-1.02
AFUN008880	0.36	0.24	0.17	0.06	0.32
AFUN000130	-0.4	-0.41	-0.31	-0.52	-0.03
AFUN010694	0.78	0.45	0.78	1.22	0.77
AFUN003613	-0.86	-0.8	-0.19	0.0	-0.45
AFUN017692	-2.61	-4.47	-0.5	-2.51	-1.08
AFUN011107	0.88	0.99	0.8	1.0	0.9
AFUN019804	-0.32	-0.13	-0.36	-0.25	-0.34
AFUN009166	0.56	0.49	0.39	0.38	0.44
AFUN010211	0.51	0.64	0.39	0.48	0.5
AFUN018480	1.06	1.14	1.03	0.97	0.77
AFUN007168	0.47	0.92	0.66	0.43	0.48
AFUN009542	0.94	0.72	0.79	0.84	0.92
AFUN001149	0.48	0.52	0.41	0.44	0.54
AFUN022206	-0.53	-1.17	-0.97	-0.49	-0.83
AFUN015068	2.14	3.21	1.37	2.76	2.11
AFUN018689	0.56	0.5	0.5	0.51	0.52
AFUN005084	-0.68	-0.69	-0.68	-0.62	-0.66
AFUN014607	1.28	0.62	0.39	0.74	0.87
AFUN018931	0.54	0.3	0.16	-0.05	0.27
AFUN010906	-0.44	-0.53	-0.74	-0.51	-0.84
AFUN008200	-0.51	0.55	-0.7	-0.44	-0.77
AFUN001830	-0.5	-0.31	-0.53	-0.29	-0.41
AFUN021683	-2.03	-0.78	-1.29	-0.32	-1.67
AFUN016589	0.53	0.27	0.23	0.33	0.29
AFUN001294	-0.91	-0.43	-0.58	-0.33	-0.61
AFUN020430	-0.62	-0.26	-0.23	-0.33	-0.28
AFUN000582	0.27	0.26	0.21	0.2	0.31
AFUN021589	-1.62	-1.26	-1.6	-1.56	-2.25
AFUN007763	-0.34	-0.03	-0.48	-0.49	-0.5
AFUN004759	-0.95	-0.69	-0.16	-0.3	-0.66
AFUN018823	-1.57	-2.17	-0.93	-1.28	-1.8
AFUN007791	-1.43	-1.09	-1.43	-1.64	-1.94
AFUN010596	0.39	0.2	0.34	0.27	0.37
AFUN003347	0.57	0.83	0.62	0.61	0.55
AFUN007312	-0.54	-0.22	-0.26	-0.54	-0.36
AFUN020752	-0.57	-0.3	-0.19	-0.39	-0.5
AFUN019256	-0.6	0.19	-0.22	0.19	-0.07
AFUN009391	0.3	0.21	0.03	0.09	0.08
AFUN010400	-1.51	-1.45	-1.01	-0.95	-1.59
AFUN020015	-0.73	-0.89	-0.69	-0.58	-0.52
AFUN020849	-0.8	-0.68	-0.44	-0.34	-0.57
AFUN004419	-0.52	0.15	-0.16	-0.41	-0.27
AFUN016412	1.02	0.98	0.85	0.58	0.47
AFUN009408	-0.34	-0.47	-0.21	-0.53	-0.16
AFUN018507	0.67	0.52	0.8	0.72	0.88
AFUN017480	-2.51	-2.94	0.35	0.07	-0.51
AFUN022067	-1.49	-0.96	-0.49	-0.41	-0.61
AFUN018585	1.83	1.98	2.3	1.72	2.52
AFUN003198	1.2	0.0	0.89	1.7	0.85
AFUN020006	-0.75	-0.45	-0.43	-0.59	-0.27
AFUN003434	0.48	0.13	0.35	0.45	0.43
AFUN004299	-1.84	-0.25	-0.28	0.34	-0.89
AFUN016047	-0.41	-0.35	-0.32	-0.48	-0.42
AFUN010451	-0.48	-0.48	-0.6	-0.39	-0.58
AFUN009295	-0.32	-0.39	-0.22	-0.23	-0.2
AFUN020527	-0.73	-0.74	-0.67	-0.69	-0.58
AFUN011885	-2.58	-0.7	-1.2	0.74	-1.53
AFUN011569	-0.7	-0.33	-0.72	-0.7	-0.74
AFUN006993	0.35	0.54	0.35	0.51	0.43
AFUN012037	0.36	0.39	0.27	0.21	0.37
AFUN007862	0.62	0.18	0.56	0.53	0.51
AFUN020048	-0.38	-0.42	-0.21	-0.49	-0.38
AFUN008994	-0.69	-0.47	-0.9	-0.82	-1.14
AFUN004380	0.59	0.6	0.66	0.55	0.71
AFUN021472	0.57	0.43	0.22	0.54	0.59
AFUN007216	-0.35	-0.53	-0.5	-0.66	-0.58
AFUN004045	-0.41	-0.22	-0.62	-0.62	-0.75
AFUN022068	-2.04	-0.75	-0.96	-0.64	-1.48
AFUN002068	-0.61	-0.34	-0.85	-0.79	-0.96
AFUN007273	-0.48	-0.49	-0.41	-0.56	-0.54
AFUN008149	-0.42	-0.03	-0.14	-0.15	-0.17
AFUN008031	0.34	0.34	0.04	0.11	0.16
AFUN011525	-1.25	1.83	-0.51	-0.21	-0.39
AFUN000686	-0.66	-0.62	-0.71	-0.66	-0.53
AFUN004059	-0.49	-0.39	-0.44	-0.6	-0.53
AFUN008892	0.32	0.37	0.34	0.32	0.38
AFUN018718	0.48	1.26	0.29	0.21	0.33
AFUN017529	-3.26	-3.88	-0.51	-2.06	-1.29
AFUN006924	0.29	0.4	0.1	0.34	0.24
AFUN020625	-0.65	-0.39	-0.63	-0.59	-0.52
AFUN018682	-1.78	-0.96	-1.36	-0.58	-1.22
AFUN019892	-0.58	-0.51	-0.35	-0.46	-0.42
AFUN022315	-0.75	-0.52	-0.91	-1.09	-1.06
AFUN004335	0.42	0.4	0.41	0.38	0.39
AFUN006025	0.3	0.25	0.12	0.17	0.29
AFUN011332	-0.6	-0.35	-0.76	-0.65	-0.75
AFUN001704	-0.2	-0.08	-0.14	-0.17	-0.18
AFUN021612	0.72	1.37	1.11	1.1	1.17
AFUN019755	-0.95	-1.42	-0.86	-0.64	-0.87
AFUN008333	0.62	0.83	0.34	0.41	0.44
AFUN022227	0.8	0.19	0.47	0.75	0.22
AFUN021602	0.3	0.23	-0.02	-0.03	0.02
AFUN005166	0.55	0.32	0.35	0.49	0.37
AFUN004098	0.47	0.48	0.26	0.16	0.17
AFUN008802	0.4	0.26	0.41	0.36	0.47
AFUN006834	-0.68	-0.66	-0.71	-0.82	-0.7
AFUN014069	1.54	1.83	1.39	1.34	1.52
AFUN009544	-0.7	-0.25	-0.7	-0.43	-0.66
AFUN011927	-0.44	-0.14	-0.7	-0.69	-0.83
AFUN003261	0.27	0.25	0.33	0.29	0.39
AFUN017079	2.91	3.0	4.76	3.41	3.74
AFUN002865	-0.66	-1.01	0.1	-0.15	-0.4
