GeneID	Cam_fun_v_Fang	Fumoz_v_Fang	Ghana_fun_v_Fang	Malawi_fun_v_Fang	Uganda_fun_v_Fang
AFUN016705	0.842				
AFUN021653	0.842	0.768	0.33	0.27	0.496
AFUN020336	0.842	0.821	0.758	0.637	0.91
AFUN009999	0.842	0.722	0.293	0.365	0.44
AFUN005460	0.842	0.916	0.486	0.685	0.728
AFUN015198	0.842			0.884	0.959
AFUN017431	0.842		0.485	0.567	0.372
AFUN009243	0.843	0.363	0.594	0.241	0.843
AFUN014364	0.843	0.994	0.38	0.602	0.587
AFUN018872	0.843	0.918	0.508	0.235	0.711
AFUN006297	0.843	0.075	0.947	0.717	0.851
AFUN000060	0.843	0.917	0.242	0.108	0.146
AFUN004229	0.843	0.611	0.446	0.851	0.819
AFUN007499	0.843	0.645	0.154	0.24	0.139
AFUN020883	0.843	0.329	0.675	0.526	0.736
AFUN019122	0.843	0.065	0.844	0.001	0.206
AFUN020189	0.843	0.795	0.775	0.945	0.604
AFUN004488	0.843	0.63	0.111		0.153
AFUN001710	0.843	0.735	0.703	0.501	0.754
AFUN016470	0.843	0.587	0.936	0.947	0.39
AFUN004355	0.843	0.917	0.417	0.688	0.465
AFUN016246	0.844	0.858	0.361	0.39	0.615
AFUN015926	0.844	0.993	0.893	0.532	0.835
AFUN017252	0.845	0.522	0.949	0.943	0.495
AFUN005904	0.845	0.467	0.518	0.467	0.702
AFUN019734	0.845	0.942	0.09	0.051	0.062
AFUN018796	0.846	0.873	0.645	0.095	0.863
AFUN018619	0.846	0.412	0.438	0.484	0.053
AFUN019152	0.846		0.294	0.265	0.292
AFUN018882	0.846		0.443	0.478	0.523
AFUN018666	0.846	0.104	0.04	0.202	0.453
AFUN011987	0.847		0.63		0.383
AFUN002883	0.848	0.792	0.868	0.452	0.98
AFUN018789	0.848	0.518	0.461	0.339	0.327
AFUN019230	0.848		0.764	0.005	0.003
AFUN021825	0.848	0.435	0.014	0.646	0.062
AFUN021432	0.848	0.448	0.134	0.498	0.414
AFUN005655	0.848	0.905	0.437	0.548	0.868
AFUN011921	0.848	1.0	0.397	0.276	0.354
AFUN021457	0.848	0.886	0.251		0.351
AFUN018600	0.848		0.508	0.5	0.289
AFUN000462	0.849	0.938	0.733	0.751	0.397
AFUN005997	0.849	0.755	0.717	0.923	0.708
AFUN015789	0.849	0.1	0.194	0.862	0.803
AFUN009586	0.849	0.902	0.414	0.433	0.988
AFUN004494	0.849	0.406	0.011	0.289	0.24
AFUN008935	0.849	0.795	0.811	0.788	0.906
AFUN011582	0.849	0.312	0.548	0.818	0.708
AFUN009378	0.849	0.965	0.227		0.335
AFUN019423	0.849				
AFUN018740	0.849	0.945	0.946	0.893	0.927
AFUN005363	0.849	0.85	0.681	0.725	0.766
AFUN015908	0.85	0.801	0.617	0.754	0.854
AFUN009436	0.85	0.907	0.639	0.389	0.543
AFUN017805	0.85	0.92	0.921	0.805	0.526
AFUN010240	0.85	0.012	0.426	0.439	0.555
AFUN017721	0.85	0.088	0.79	0.307	0.91
AFUN010344	0.85	0.257	0.622	0.91	0.483
AFUN004239	0.85	0.827	0.508	0.62	0.97
AFUN016134	0.85	0.871	0.611	0.72	0.974
AFUN011976	0.85	0.032	0.28	0.156	0.098
AFUN022302	0.85	0.661	0.888	0.966	0.863
AFUN004597	0.85	0.915	0.274	0.999	0.884
AFUN019203	0.851	0.317	0.921	0.7	0.603
AFUN008873	0.851	0.943	0.74	0.316	0.646
AFUN016536	0.851	0.645	0.266	0.384	0.118
AFUN007527	0.852	0.073	0.973	0.024	0.999
AFUN001567	0.852	0.457	0.049	0.119	0.314
AFUN022154	0.852		0.145	0.249	0.399
AFUN006860	0.852	0.817	0.61	0.771	0.98
AFUN002534	0.852	0.976	0.935	0.711	0.768
AFUN019963	0.853	0.9	0.704	0.909	0.296
AFUN000620	0.853	0.831	0.86	0.811	0.955
AFUN003022	0.853	0.97	0.412	0.834	0.773
AFUN019023	0.853	0.058	0.074	0.247	0.034
AFUN002529	0.853	0.33	0.182	0.983	0.745
AFUN002907	0.853	0.361	0.144	0.588	0.007
AFUN022270	0.853	0.48	0.271	0.223	0.244
AFUN017404	0.853	0.244	0.676	0.944	0.288
AFUN015123	0.853	0.296	0.859	0.409	0.441
AFUN008079	0.853	0.994	0.923	0.839	0.942
AFUN004070	0.853	0.308	0.561	0.441	0.617
AFUN003319	0.853	0.334	0.16	0.799	0.19
AFUN000841	0.854	0.64	0.299	0.884	0.304
AFUN019851	0.854	0.714	0.405	0.889	0.866
AFUN017060	0.854	0.793	0.927	0.497	0.762
AFUN001732	0.854	0.752	0.804	0.895	0.581
AFUN008337	0.854	0.855	0.83	0.79	0.653
AFUN021352	0.854	0.743	0.789	0.969	0.372
AFUN003286	0.854	0.0	0.454	0.268	0.462
AFUN004758	0.854	0.771	0.552	0.415	0.841
AFUN015776	0.854	0.357	0.01	0.024	0.3
AFUN004818	0.854	0.765	0.616	0.649	0.809
AFUN020926	0.855	0.07	0.597	0.588	0.732
AFUN021785	0.855	0.858	0.968	0.829	0.964
AFUN005820	0.855	0.204	0.388	0.62	0.709
AFUN004684	0.855	0.779	0.336	0.433	0.384
AFUN016566	0.855	0.609	0.973	0.57	0.513
AFUN018668	0.855	0.326	0.82	0.085	0.858
AFUN019650	0.855	0.795	0.382	0.381	0.285
AFUN008415	0.856	0.83	0.942	0.517	0.671
AFUN001520	0.856		0.643	0.425	
AFUN016660	0.856	0.397	0.403	0.769	0.912
AFUN021073	0.856	0.067	0.587	0.418	0.969
AFUN002293	0.856	0.997	0.766	0.947	0.54
AFUN014463	0.856		0.734		
AFUN009740	0.856	0.776	0.508	0.343	0.502
AFUN010082	0.856	0.661	0.665	0.271	0.189
AFUN021165	0.856	0.967	0.721	0.58	0.364
AFUN003990	0.856	0.412	0.319	0.15	0.815
AFUN016304	0.856	0.72	0.922	0.95	0.653
AFUN004508	0.856	0.742	0.3	0.537	0.569
AFUN004768	0.856	0.729	0.678	0.614	0.528
AFUN019958	0.856	0.721			0.096
AFUN017820	0.856				0.522
AFUN004815	0.856	0.983	0.457	0.756	0.927
AFUN003972	0.856	0.891	0.585	0.384	0.341
AFUN019910	0.857	0.554	0.642	0.791	0.547
AFUN008568	0.857	0.682	0.44	0.84	0.6
AFUN010296	0.857	0.392	0.716	0.905	0.688
AFUN002798	0.857	0.969	1.0	0.935	0.326
AFUN011576	0.857	0.688	0.818	0.786	0.72
AFUN003733	0.857	0.706	0.439	0.963	0.866
AFUN020260	0.857	0.667	0.463	0.908	0.086
AFUN011458	0.857	0.955	0.472	0.376	0.655
AFUN002470	0.858	0.876	0.763	0.997	0.882
AFUN017882	0.858				
AFUN017850	0.858		0.24		0.132
AFUN021582	0.858	0.924	0.557	0.802	0.592
AFUN018955	0.858	0.843	0.701	0.258	0.835
AFUN019030	0.858	0.178	0.722	0.347	0.684
AFUN008485	0.858	0.887	0.448	0.645	0.862
AFUN000812	0.858		0.339	0.509	0.229
AFUN005152	0.858	0.579	0.542	0.343	0.85
AFUN020475	0.858	0.077	0.844	0.917	0.588
AFUN008593	0.859	0.358	0.77	0.907	0.43
AFUN005450	0.859	0.943	0.201	0.981	0.539
AFUN021130	0.859	0.634	0.512	0.221	0.962
AFUN008504	0.859	0.967	0.793	0.794	0.881
AFUN011584	0.859	0.515	0.623	0.79	0.863
AFUN016005	0.859	0.034	0.869	0.223	0.823
AFUN020871	0.859	0.341	0.494	0.354	0.508
AFUN017394	0.859	0.341		0.253	0.952
AFUN021654	0.86	0.885	0.694	0.605	0.861
AFUN001856	0.86	0.757	0.774	0.566	0.771
AFUN017806	0.86		0.534		0.546
AFUN021339	0.86	0.541	0.973	0.394	0.697
AFUN015282	0.861	0.697	0.256	0.362	0.513
AFUN008621	0.861	0.054	0.72	0.354	0.488
AFUN007125	0.861	0.705	0.206	0.322	0.408
AFUN021705	0.861	0.299	0.588	0.281	1.0
AFUN011117	0.861	0.864	0.409	0.372	0.4
AFUN006918	0.861	0.097	0.778	0.671	0.816
AFUN002681	0.861	0.346	0.275	0.225	0.363
AFUN009970	0.861	0.487	0.896	0.568	0.886
AFUN021426	0.862	0.973	0.748	0.446	0.785
AFUN019105	0.862	0.467	0.029	0.012	0.896
AFUN011563	0.862	0.907	0.694	0.479	0.55
AFUN005505	0.862	0.204	0.441	0.499	0.449
AFUN003940	0.862	0.01	0.58	0.631	0.342
AFUN020821	0.863	0.857	0.327	0.656	0.959
AFUN007305	0.863	0.968	0.308	0.484	0.282
AFUN000606	0.863	0.047	0.784	0.865	0.568
AFUN010731	0.863	0.047	0.004	0.122	0.0
AFUN021947	0.863		0.477	0.41	
AFUN005134	0.863	0.449	0.733	0.617	0.649
AFUN004445	0.863	0.916	0.363	0.301	0.838
AFUN017650	0.863	0.0	0.029	0.004	0.003
AFUN022233	0.863	0.225	0.242	0.051	0.051
AFUN005578	0.864	0.997	0.677	0.632	0.785
AFUN009151	0.864	0.627	0.5	0.285	0.25
AFUN014480	0.864	0.553	0.302	0.106	0.38
AFUN018788	0.864	0.001	0.023	0.04	0.356
AFUN019546	0.864	0.001	0.619	0.112	0.607
AFUN000360	0.864	0.223	0.391	0.407	0.267
AFUN005979	0.864	0.594	0.839	0.772	0.986
AFUN011490	0.864	0.856	0.884	0.878	0.895
AFUN011612	0.864	0.96	0.545	0.794	0.574
AFUN011679	0.864	0.901	0.266	0.486	0.369
AFUN019400	0.864	0.213	0.655	0.958	0.583
AFUN019544	0.865	0.197	0.868	0.969	0.663
AFUN004561	0.865	0.742	0.839	0.738	0.895
AFUN017831	0.865		0.375		0.206
AFUN020547	0.865	0.622	0.175	0.935	0.413
AFUN021665	0.865	0.794	0.73	0.842	0.73
AFUN015963	0.865	0.151	0.457	0.263	0.928
AFUN006702	0.866	0.872	0.647	0.812	0.91
AFUN005895	0.866	0.085	0.221	0.568	0.813
AFUN014963	0.866	0.984	0.812	0.46	0.764
AFUN018981	0.866	0.002	0.378	0.877	0.309
AFUN011596	0.867	0.855	0.852	0.094	0.42
AFUN010522	0.867	0.361	0.67	0.863	0.991
AFUN011454	0.867	0.706	0.058	0.545	0.284
AFUN011760	0.867	0.618	0.028	0.523	0.251
AFUN011561	0.867	0.961	0.561	0.805	0.747
AFUN014123	0.867	0.987	0.782	0.935	0.999
AFUN016792	0.867	0.93	0.626	0.606	0.613
AFUN016373	0.867	0.849	0.825	0.556	0.998
AFUN009256	0.868	0.366	0.474	0.738	0.248
AFUN017793	0.868	0.764	0.485	0.378	0.125
AFUN007015	0.868	0.687	0.264	0.434	0.261
AFUN004366	0.868	0.624	0.741	0.349	0.931
AFUN016546	0.868			0.52	
AFUN007249	0.868	0.369	0.29	0.999	0.213
AFUN020031	0.868	0.663	0.093	0.247	0.17
AFUN003051	0.868	0.357	0.276	0.298	0.243
AFUN018850	0.868	0.983	0.888	0.981	0.823
AFUN010742	0.869		0.279	0.77	0.479
AFUN011648	0.869	0.694	0.345	0.954	0.407
AFUN006453	0.869	0.64	0.006	0.335	0.114
AFUN009942	0.869	0.113	0.37	0.497	0.259
AFUN004719	0.869	0.382	0.964	0.781	0.582
AFUN007782	0.87	0.057	0.716	0.721	0.229
AFUN019872	0.87	0.207	0.833	0.897	0.961
AFUN005843	0.87	0.932	0.676	0.941	0.966
AFUN009660	0.87	0.633	0.506	0.718	0.645
AFUN004618	0.87	0.967	0.295	0.228	0.63
AFUN003140	0.87	0.854	0.472	0.705	0.935
AFUN000523	0.87	0.933	0.925	0.978	0.756
AFUN019786	0.87	0.53	0.441	0.134	0.504
AFUN004869	0.87	0.525	0.816	0.399	0.825
AFUN021635	0.871	0.722	0.361	0.426	0.781
AFUN006238	0.871	0.813	0.732	0.546	0.67
AFUN008346	0.871	0.971	0.665	0.306	0.479
AFUN005821	0.871	0.554	0.091	0.719	0.861
AFUN017090	0.871	0.912	0.824	0.954	0.91
AFUN002995	0.871	0.676	0.985	0.634	0.838
AFUN007940	0.871	0.97	0.608		0.344
AFUN019720	0.871	0.805	0.289	0.887	0.839
AFUN010600	0.871	0.949	0.751	0.589	0.771
AFUN000942	0.872	0.938	0.256	0.84	0.289
AFUN019962	0.872	0.737	0.934	0.812	0.932
AFUN005850	0.872	0.134	0.117	0.026	0.019
AFUN001084	0.872	0.877	0.573	0.892	0.414
AFUN020153	0.872	0.748	0.562		0.573
AFUN016331	0.872	0.564	0.239	0.206	0.249
AFUN007086	0.872	0.248	0.044	0.259	0.399
AFUN005851	0.873	0.321	0.659	0.642	0.779
AFUN003748	0.873	0.988	0.358	0.873	0.622
AFUN021451	0.873	0.76	0.312	0.236	0.494
AFUN016646	0.874	0.65	0.768	0.991	0.473
AFUN000739	0.874	0.872	0.934	0.946	0.905
AFUN022015	0.874		0.97	0.798	0.941
AFUN022012	0.874	0.585	0.068	0.83	0.419
AFUN016334	0.874	0.593	0.291	0.64	0.93
AFUN000392	0.874	0.672	0.396	0.213	0.202
AFUN021003	0.874	0.422	0.517	0.705	0.246
AFUN007408	0.874	0.957	0.882	0.917	0.729
AFUN016713	0.874				
AFUN002036	0.874	0.856	0.87	0.664	0.552
AFUN022124	0.875	0.971	0.585	0.518	0.599
AFUN002283	0.875		0.582	0.774	0.299
AFUN003072	0.875	0.87	0.467		0.218
AFUN016378	0.875	0.425	0.621	0.457	0.489
AFUN017307	0.875	0.929	0.428	0.475	0.323
AFUN019194	0.875	0.98	0.884	0.842	0.86
AFUN011350	0.875	0.959	0.29		0.422
AFUN020583	0.876	0.974	0.264		0.449
AFUN019288	0.876	0.925	0.454	0.295	0.333
AFUN011853	0.876	0.457	0.977	0.911	0.769
AFUN022000	0.876	0.695	0.915	0.993	0.584
AFUN003706	0.877	0.903	0.502	0.484	0.624
AFUN011990	0.877	0.832	0.505	0.316	0.672
AFUN000874	0.878	0.498	0.608	0.008	0.446
AFUN011132	0.878	0.869	0.354	0.698	0.266
AFUN002077	0.878	0.689	0.572	0.759	0.106
AFUN015848	0.878	0.064	0.965	0.902	0.571
AFUN015968	0.878	0.814	0.706	0.537	0.875
AFUN021238	0.878	0.172	0.011	0.174	0.001
AFUN005760	0.879	0.926	0.619	0.942	0.549
AFUN002921	0.879	0.364	0.33	0.648	0.438
AFUN003269	0.879	0.942	0.662	0.85	0.693
AFUN019154	0.879		0.694	0.744	0.603
AFUN016702	0.88		0.587		
AFUN018786	0.88	0.855	0.737	0.69	0.91
AFUN020936	0.88	0.955	0.542	0.897	0.821
AFUN000837	0.88	0.292	0.127	0.204	0.187
AFUN007004	0.88	0.231	0.019	0.78	0.999
AFUN005589	0.88	0.609	0.868	0.829	0.934
AFUN007336	0.88	0.445	0.895	0.991	0.891
AFUN018663	0.88	0.854	0.3	0.675	0.004
AFUN019251	0.881	0.686	0.947	0.817	0.665
AFUN002850	0.881	0.959	0.215	0.759	0.269
AFUN002074	0.881	0.844	0.753	0.847	0.809
AFUN022229	0.881		0.638	0.376	0.64
AFUN009297	0.881	0.994	0.832	0.372	0.863
AFUN020861	0.881	0.785	0.239	0.052	0.088
AFUN002320	0.881	0.924	0.409	0.834	0.64
AFUN004444	0.881	0.522	0.774	0.62	0.823
AFUN020479	0.881	0.902	0.791	0.867	0.884
AFUN004046	0.881	0.449	0.11	0.014	0.083
AFUN000707	0.881	0.253	0.206	0.073	0.005
AFUN002622	0.881	0.763	0.707	0.709	0.319
AFUN000834	0.882		0.952	0.702	0.621
AFUN006490	0.882	0.992	0.566	0.293	0.953
AFUN018994	0.882	0.341	0.893	0.216	0.862
AFUN006037	0.882	0.91	0.644	0.183	0.543
AFUN017794	0.882	0.874	0.212	0.609	0.135
AFUN017604	0.882	0.0	0.007	0.001	0.001
AFUN007147	0.882	0.924	0.874	0.717	0.913
AFUN021548	0.883	0.913	0.306	0.513	0.366
AFUN019807	0.883	0.94	0.903	0.728	0.586
AFUN001902	0.883	0.572	0.319	0.786	0.444
AFUN021270	0.883	0.363	0.844	0.585	0.956
AFUN011624	0.883	0.835		0.33	0.837
AFUN015947	0.883	0.974	0.336	0.395	0.875
AFUN007924	0.883	0.144	0.159	0.144	0.19
AFUN008750	0.883	0.992	0.617	0.785	0.882
AFUN009898	0.883	0.956	0.655	0.505	0.932
AFUN004744	0.883	0.996	0.356	0.777	0.176
AFUN017327	0.883	0.0	0.483	0.19	0.146
AFUN019297	0.884	0.999	0.463	0.979	0.777
AFUN001158	0.884	0.528	0.307	0.354	0.416
AFUN010376	0.884	0.641	0.798	0.751	0.573
AFUN003615	0.884	0.648	0.595	0.98	0.841
AFUN000749	0.884	0.848	0.861	0.373	0.775
AFUN014001	0.884		0.356	0.31	0.332
AFUN006346	0.884	0.583	0.823	0.297	0.841
AFUN010635	0.884	0.922	0.485	0.382	0.429
AFUN019403	0.884	0.023	0.022	0.614	0.294
AFUN008891	0.884	0.278	0.889	0.772	0.72
AFUN010937	0.885	0.835	0.463	0.944	0.868
AFUN020604	0.885	0.976	0.941	0.72	0.988
AFUN021144	0.885	0.618	0.526	0.804	0.886
AFUN000179	0.885	0.352	0.022	0.693	0.632
AFUN018630	0.885	0.339	0.895	0.68	0.871
AFUN009659	0.885	0.748	0.598	0.839	0.613
AFUN005584	0.885	0.475	0.712	0.514	0.648
AFUN003818	0.886	0.601	0.887	0.83	0.875
AFUN020924	0.886	0.466	0.833	0.916	0.898
AFUN015987	0.886	0.695	0.331	0.317	0.372
AFUN020852	0.886	0.947	0.662	0.746	0.716
AFUN010496	0.886	0.998	0.52	0.372	0.525
AFUN002794	0.886	0.752	0.742	0.544	0.392
AFUN015781	0.887	0.718	0.355	0.232	0.62
AFUN000906	0.887	0.889	0.9	0.788	0.9
AFUN011763	0.887	0.799	0.577		0.492
AFUN014206	0.887		0.867	0.858	0.877
AFUN022105	0.888	0.985	0.449	0.499	0.647
AFUN021774	0.889	0.654	0.823	0.909	0.967
AFUN009228	0.889	0.997	0.169	0.122	0.246
AFUN019363	0.889			0.113	0.251
AFUN002965	0.889	0.165	0.963	0.493	0.4
AFUN009688	0.889	0.921	0.83	0.478	1.0
AFUN002314	0.889	0.116	0.057	0.884	0.216
AFUN003249	0.889	0.723	0.582	0.652	0.509
AFUN000358	0.889	0.718	0.293	0.205	0.468
AFUN002997	0.889	0.908	0.327	0.494	0.393
AFUN019920	0.889	0.37	0.816	0.504	0.671
AFUN010098	0.889	0.151	0.987	0.398	0.632
AFUN000992	0.889	0.556	0.757	0.91	0.415
AFUN010643	0.889	0.575	0.156	0.464	0.343
AFUN018426	0.889	0.262	0.726	0.89	0.583
AFUN011398	0.89	0.968	0.447	0.494	0.988
AFUN015925	0.89	0.178	0.486	0.604	0.407
AFUN015988	0.89	0.932	0.56	0.467	0.63
AFUN016105	0.89	0.343	0.896	0.715	0.978
AFUN000508	0.89	0.895	0.434	0.748	0.645
AFUN011564	0.89	0.987	0.45	0.394	0.542
AFUN019466	0.89	0.84	0.35	0.662	0.675
AFUN021685	0.89	0.94	0.785	0.467	0.736
AFUN019038	0.89		0.553		0.413
AFUN007376	0.89	0.438	0.52	0.915	0.307
AFUN019361	0.89	0.124	0.971	0.842	0.904
AFUN019104	0.89	0.014	0.817	0.314	0.445
AFUN002792	0.89	0.148	0.343	0.692	0.668
AFUN006727	0.89	0.751	0.462	0.519	0.217
AFUN014464	0.89	0.924	0.341	0.591	0.8
AFUN001086	0.89	0.476	0.218	0.768	0.303
AFUN018847	0.89	0.992	0.448	0.579	0.145
AFUN019025	0.89	0.815	0.99	0.884	0.873
AFUN007099	0.891	0.333	0.169	0.651	0.243
AFUN018938	0.891		0.458	0.513	0.598
AFUN016468	0.891	0.97	0.269	0.742	0.111
AFUN014753	0.891		0.27	0.446	0.7
AFUN021097	0.891	0.048	0.38	0.104	0.957
AFUN004738	0.891	0.916	0.838	0.504	0.765
AFUN001076	0.892		0.398	0.524	0.48
AFUN005722	0.892	0.416	0.926	0.827	0.92
AFUN021013	0.892	0.858	0.987	0.72	0.742
AFUN016759	0.892		0.638	0.586	0.791
AFUN011796	0.892	0.322	0.714	0.316	0.323
AFUN005977	0.892	0.774	0.831	0.545	0.186
AFUN017157	0.892		0.694	0.831	0.945
AFUN022245	0.892	0.844	0.402	0.649	0.697
AFUN000819	0.892	0.409	0.813	0.932	0.74
AFUN018722	0.892	0.77	0.682	0.988	0.987
AFUN018466	0.893		0.705	0.599	
AFUN021981	0.893	0.065	0.878	0.922	0.562
AFUN021232	0.893	0.952	0.153	0.591	0.946
AFUN019582	0.893	0.117	0.341	0.736	0.417
AFUN010227	0.893	0.195	0.02	0.356	0.001
AFUN008690	0.893	0.355	0.047	0.089	0.098
AFUN020761	0.893	0.577	0.465	0.446	0.979
AFUN004556	0.893	0.802	0.387	0.615	0.217
AFUN018894	0.893	0.947	0.61	0.556	0.418
AFUN005480	0.894	0.477	0.404	0.94	0.838
AFUN003995	0.894	0.24	0.967	0.424	0.672
AFUN010569	0.894	0.943	0.304	0.458	0.433
AFUN009266	0.894	0.791	0.472	0.187	0.227
AFUN011777	0.894	0.94	0.257		0.055
AFUN014376	0.894	0.996	0.474		0.538
AFUN020242	0.894	0.803	0.179	0.944	0.14
AFUN019079	0.894	0.996	0.364	0.412	0.776
AFUN020927	0.895	0.075	0.749	0.593	0.535
AFUN017264	0.895	0.684	0.997	0.777	0.878
AFUN010634	0.895	0.307	0.951	0.14	0.926
AFUN005009	0.895	0.959	0.521	0.874	0.952
AFUN009149	0.895	0.903	0.754	0.765	0.996
AFUN022156	0.895		0.47	0.507	0.853
AFUN003603	0.895	0.674	0.886	0.977	0.953
AFUN008367	0.895	0.647	0.901	0.621	0.507
AFUN007485	0.895	0.851	0.352	0.878	0.773
AFUN011155	0.895	0.94	0.794	0.409	0.583
AFUN019518	0.896	0.467	0.925	0.93	0.828
AFUN019145	0.896	0.987	0.246	0.081	0.995
AFUN012042	0.896	0.436	0.288	0.124	0.341
AFUN002820	0.896	0.952	0.373	0.221	0.282
AFUN020356	0.896	0.651	0.687	0.561	0.849
AFUN021177	0.896	0.46	0.336	0.676	0.427
AFUN021652	0.896	0.994		0.341	0.667
AFUN011908	0.896	0.972	0.198	0.306	0.457
AFUN007148	0.896	0.58	0.592	0.732	0.607
AFUN002928	0.896	0.138	0.725	0.798	0.618
AFUN018881	0.896	0.642	0.85	0.022	0.747
AFUN021542	0.896	0.847	0.456	0.588	0.588
AFUN001156	0.897	0.706	0.925	0.535	0.984
AFUN001376	0.897	0.489	0.032	0.009	0.05
AFUN017816	0.897				0.489
AFUN017884	0.897	0.723	0.214	0.574	0.363
AFUN008724	0.897	0.449	0.985	0.8	0.665
AFUN021261	0.897	0.555	0.491	0.282	0.05
AFUN010148	0.897	0.971	0.929	0.977	0.668
AFUN016203	0.897	0.25	0.692	0.637	0.433
AFUN004834	0.897	0.933	0.818	0.966	0.979
AFUN014551	0.897		0.31	0.191	0.416
AFUN000766	0.898	0.976	0.373	0.544	0.058
AFUN011372	0.898	0.713	0.58	0.643	0.754
AFUN014661	0.898	0.646	0.766	0.796	0.794
AFUN002058	0.898	0.836	0.259	0.609	0.918
AFUN011480	0.898	0.977	0.418	0.297	0.142
AFUN005720	0.898	0.689	0.327	0.294	0.371
AFUN019808	0.898	0.522	0.647	0.577	0.68
AFUN003455	0.899	0.615	0.486	0.508	0.899
AFUN020304	0.899	0.714	0.769	0.717	0.54
AFUN000348	0.899	0.299	0.405	0.117	0.558
AFUN018956	0.899		0.597		0.774
AFUN021668	0.899	0.967	0.752	0.27	0.906
AFUN009324	0.899	0.582	0.895	0.912	0.899
AFUN003053	0.899	0.598	0.31	0.319	0.886
AFUN007026	0.899	0.437	0.175	0.44	0.369
AFUN017095	0.899				0.959
AFUN019223	0.899	0.627	0.635	0.071	0.395
AFUN019538	0.9	0.827	0.413	0.968	0.809
AFUN011191	0.9	0.859	0.233	0.169	0.53
AFUN001064	0.9	0.235	0.886	0.525	0.922
AFUN018567	0.9	0.802	0.642	0.923	0.134
AFUN016189	0.9	0.826	0.015	0.477	0.484
AFUN003458	0.9	0.434	0.486	0.726	0.988
AFUN008181	0.9	0.988	0.377	0.674	0.968
AFUN021310	0.9			0.217	
AFUN006785	0.901	0.655	0.855	0.419	0.955
AFUN002972	0.901	0.476	0.665	0.725	0.95
AFUN008480	0.901	0.938	0.578	0.807	0.967
AFUN002763	0.901	0.911	0.763	0.904	0.649
AFUN021754	0.901	0.792	0.8	0.268	0.551
AFUN010639	0.901	0.899	0.653	0.499	0.494
AFUN000783	0.901	0.378	0.219	0.917	0.612
AFUN021092	0.901	0.849	0.16	0.565	0.265
AFUN008597	0.901	0.843	0.31	0.936	0.758
AFUN014843	0.901	0.999	0.983	0.599	0.897
AFUN009430	0.901	0.249	0.418	0.917	0.98
AFUN020819	0.901	0.577	0.223	0.198	0.091
AFUN021677	0.901	0.45	0.317	0.216	0.134
AFUN009092	0.902	0.768	0.413	0.194	0.18
AFUN020226	0.902	0.541	0.247	0.384	0.18
AFUN018887	0.902				
AFUN006904	0.902	0.992	0.101	0.328	0.204
AFUN008070	0.903	0.846	0.322	0.236	0.578
AFUN019801	0.903	0.259	0.942	0.935	0.265
AFUN018818	0.903	0.747	0.885	0.731	0.85
AFUN003699	0.903	0.818	0.289	0.572	0.376
AFUN006550	0.903	0.45	0.449	0.485	0.564
AFUN017533	0.903	0.0	0.539	0.374	0.243
AFUN011711	0.904	0.127	0.63	0.632	0.898
AFUN015918	0.904	0.057	0.0	0.002	0.18
AFUN018696	0.904		0.209	0.527	0.544
AFUN005828	0.904	0.953	0.784	0.923	0.902
AFUN016157	0.904	0.541	0.953	0.971	0.627
AFUN005005	0.904	0.915	0.124	0.927	0.863
AFUN018425	0.904		0.474		0.525
AFUN019136	0.904				0.766
AFUN010292	0.904	0.557	0.877	0.554	0.854
AFUN008443	0.904	0.853	0.548	0.576	0.918
AFUN019548	0.904	0.709	0.261	0.515	0.551
AFUN017745	0.904		0.466	0.794	0.441
AFUN021934	0.904		0.454	0.074	0.621
AFUN010238	0.905	0.951	0.299	0.525	0.381
AFUN004931	0.905	0.869	0.848	0.439	0.715
AFUN021172	0.905	0.452	0.583	0.57	0.499
AFUN017485	0.905	0.004	0.413	0.054	0.067
AFUN004164	0.905	0.032	0.923	0.894	0.921
AFUN005555	0.906	0.872	0.135	0.144	0.191
AFUN007492	0.906	0.796	0.286	0.193	0.326
AFUN003033	0.906	0.797	0.958	0.855	0.868
AFUN021264	0.906	0.94	0.753	0.883	0.793
AFUN010031	0.906	0.849	0.388	0.512	0.469
AFUN001621	0.906	0.249	0.936	0.079	0.68
AFUN008760	0.906	0.908	0.309	0.792	0.64
AFUN021268	0.906	0.131	0.438	0.324	0.73
AFUN018548	0.906	0.44	0.0	0.021	0.0
AFUN016794	0.907	0.88	0.419	0.623	0.4
AFUN003859	0.907	0.117	0.28	0.603	0.165
AFUN008232	0.907	0.671	0.318	0.638	0.558
AFUN021778	0.907	0.959	0.447	0.543	0.627
AFUN001718	0.907	0.784	0.077	0.036	0.036
AFUN015993	0.907	0.715	0.767	0.603	0.684
AFUN016017	0.907	0.664	0.83	0.387	0.91
AFUN016424	0.907	0.844	0.462	0.626	0.634
AFUN021193	0.908	0.182	0.0	0.024	0.121
AFUN019013	0.908	0.645	0.989	0.741	0.793
AFUN004734	0.909	0.98	0.852	0.7	0.874
AFUN002256	0.909	0.518	0.281	0.968	0.348
AFUN006680	0.909	0.793	0.785	0.835	0.866
AFUN019097	0.909	0.505	0.83	0.177	0.716
AFUN015992	0.909	0.422	0.856	0.994	0.556
AFUN007457	0.909	0.606	0.846	0.677	0.829
AFUN018445	0.909	0.92	0.599	0.767	0.764
AFUN019970	0.909	0.267	0.855	0.802	0.563
AFUN015110	0.909	0.986	0.29	0.334	0.505
AFUN016804	0.91				
AFUN010969	0.91	0.417	0.039	0.382	0.189
